coordinates,url,magnitude,places,time,excel time,
"[-120.31, 35.888, 8]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900191,0.74,"20km SW of Avenal, California",1.50657E+12,9/28/2017 03:26:16.140 ,
"[-120.3113333, 35.889, 7.57]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900186,0.74,"20km SW of Avenal, California",1.50657E+12,9/28/2017 03:25:52.300 ,
"[-116.6935, 33.629, 12.54]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012736,0.17,"8km NNW of Anza, CA",1.50657E+12,9/28/2017 03:24:20.790 ,
"[-118.8811667, 37.5286667, 0.94]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900171,0.71,"15km SSE of Mammoth Lakes, California",1.50657E+12,9/28/2017 03:13:45.970 ,
"[-118.886, 37.5391667, 2.37]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900176,0.61,"14km SSE of Mammoth Lakes, California",1.50657E+12,9/28/2017 03:13:34.420 ,
"[-116.32, 34.0391667, 10.04]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012728,0.65,"11km S of Joshua Tree, CA",1.50657E+12,9/28/2017 03:12:51.740 ,
"[-120.9708333, 36.3991667, 0.33]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900166,1.94,"24km NE of King City, California",1.50657E+12,9/28/2017 03:12:30.160 ,
"[-115.4799, 36.8068, 6.6]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607323,0.5,"67km SSW of Alamo, Nevada",1.50657E+12,9/28/2017 02:57:54.942 ,
"[-116.9071667, 33.3845, 16.27]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012720,0.54,"5km NW of Palomar Observatory, CA",1.50657E+12,9/28/2017 02:55:33.070 ,
"[-150.5072, 65.9905, 7.9]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16926888,1.1,"110km N of Manley Hot Springs, Alaska",1.50657E+12,9/28/2017 02:53:03.784 ,
"[-118.8805, 37.5351667, 2.92]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900156,1.95,"14km SSE of Mammoth Lakes, California",1.50657E+12,9/28/2017 02:50:41.430 ,
"[-120.0173, 39.5809, 8.3]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607321,1,"7km NNW of Verdi, Nevada",1.50657E+12,9/28/2017 02:49:49.487 ,
"[-116.7953333, 33.5051667, 5.05]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012704,0.29,"10km NE of Aguanga, CA",1.50657E+12,9/28/2017 02:45:13.520 ,
"[-116.3855, 33.3096667, 7.18]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012696,1.54,"6km N of Borrego Springs, CA",1.50657E+12,9/28/2017 02:39:19.150 ,
"[-116.206, 32.8878333, 11.97]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012688,0.79,"26km NW of Ocotillo, CA",1.50657E+12,9/28/2017 02:18:57.150 ,
"[-150.7449, 64.3314, 9.4]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16926883,1.4,"74km S of Manley Hot Springs, Alaska",1.50656E+12,9/28/2017 02:13:48.219 ,
"[-117.0519, 37.0932, 7.9]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607406,0.1,"33km NW of Beatty, Nevada",1.50656E+12,9/28/2017 02:11:36.621 ,
"[-148.7299, 60.5992, 21.1]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16926881,1.6,"19km S of Whittier, Alaska",1.50656E+12,9/28/2017 01:50:49.576 ,
"[-1.5206, 47.8948, 7.47]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000avqf,3.5,"2km ENE of Tresboeuf, France",1.50656E+12,9/28/2017 01:43:23.590 ,
"[-116.7435, 33.3238333, 13.98]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012672,0.38,"9km NNE of Lake Henshaw, CA",1.50656E+12,9/28/2017 01:42:23.440 ,
"[-83.8862, 9.972, 12.77]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000avq4,3.4,"8km N of Cot, Costa Rica",1.50656E+12,9/28/2017 01:41:56.490 ,
"[-151.2541, 62.3403, 83.9]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16926876,1.6,"59km W of Talkeetna, Alaska",1.50656E+12,9/28/2017 01:39:10.039 ,
"[-122.8131638, 38.8173332, 2.97]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900151,0.88,"6km NW of The Geysers, California",1.50656E+12,9/28/2017 01:35:08.110 ,
"[-116.4851667, 33.489, 9.87]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012664,-0.01,"19km ESE of Anza, CA",1.50656E+12,9/28/2017 01:29:11.980 ,
"[-118.8441667, 37.5081667, 0.04]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900146,0.77,"19km SE of Mammoth Lakes, California",1.50656E+12,9/28/2017 01:26:01.710 ,
"[-118.8403333, 37.5726667, 1.55]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900131,0.74,"14km SE of Mammoth Lakes, California",1.50656E+12,9/28/2017 01:19:22.250 ,
"[-118.875, 37.5046667, 1.96]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900136,0.62,"18km SSE of Mammoth Lakes, California",1.50656E+12,9/28/2017 01:18:33.200 ,
"[-116.9255, 33.9758333, 5.98]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012648,1.44,"7km NE of Beaumont, CA",1.50656E+12,9/28/2017 01:13:41.540 ,
"[-111.946, 38.905, 8.36]",https://earthquake.usgs.gov/earthquakes/eventpage/uu60249877,2.9,"2km SSW of Aurora, Utah",1.50656E+12,9/28/2017 01:01:48.370 ,
"[-117.2258333, 34.0598333, 12.37]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012640,0.8,"4km ENE of Loma Linda, CA",1.50656E+12,9/28/2017 00:58:36.560 ,
"[-117.8123333, 36.0166667, 1.49]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012632,0.93,"12km NE of Little Lake, CA",1.50656E+12,9/28/2017 00:57:12.580 ,
"[-117.812, 36.0168333, 1.28]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012624,1,"12km NE of Little Lake, CA",1.50656E+12,9/28/2017 00:48:11.050 ,
"[-115.9396667, 33.6866667, 9.17]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012616,1.66,"18km N of North Shore, CA",1.50656E+12,9/28/2017 00:42:13.880 ,
"[-150.5701, 61.4562, 64.2]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16926874,1.3,"33km WSW of Big Lake, Alaska",1.50656E+12,9/28/2017 00:39:56.699 ,
"[-122.4691667, 45.8746667, -0.78]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61334441,0.85,"4km SSW of Amboy, Washington",1.50656E+12,9/28/2017 00:34:46.970 ,
"[-123.2635, 39.3966667, 0.45]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900121,1.32,"8km E of Willits, California",1.50656E+12,9/28/2017 00:20:55.260 ,
"[-118.8241667, 37.609, 3.86]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900116,0.59,"13km ESE of Mammoth Lakes, California",1.50656E+12,9/28/2017 00:13:32.970 ,
"[-118.9013, 38.4006, 0]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607402,0.5,"27km WSW of Hawthorne, Nevada",1.50656E+12,9/28/2017 00:12:29.770 ,
"[-118.0896667, 35.6985, 2.41]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012608,1.47,"26km WNW of Inyokern, CA",1.50656E+12,9/28/2017 00:10:37.030 ,
"[-122.8061676, 38.8188324, 1.56]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900111,0.81,"6km NW of The Geysers, California",1.50656E+12,9/28/2017 00:04:20.810 ,
"[-122.7939987, 38.8231659, 2.52]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900106,1.33,"6km W of Cobb, California",1.50656E+12,9/28/2017 00:01:29.840 ,
"[-115.1041, 37.378, 3.6]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607313,1.3,"5km ENE of Alamo, Nevada",1.50656E+12,9/28/2017 00:01:23.650 ,
"[-117.059, 37.1112, 7.3]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607310,1.6,"34km NW of Beatty, Nevada",1.50656E+12,9/27/2017 23:49:32.753 ,
"[-122.7283333, 38.7486667, 2.31]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900101,0.87,"4km SE of The Geysers, California",1.50656E+12,9/27/2017 23:47:37.060 ,
"[-122.7316666, 38.7601662, 1.18]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900096,1.12,"2km SE of The Geysers, California",1.50656E+12,9/27/2017 23:47:02.400 ,
"[119.4365, -8.2451, 154.02]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000avn9,4.2,"38km N of Komodo, Indonesia",1.50656E+12,9/27/2017 23:30:04.800 ,
"[-122.7383347, 38.7553329, 0.36]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900086,1.16,"2km SSE of The Geysers, California",1.50655E+12,9/27/2017 23:28:02.180 ,
"[-149.6253, 61.5566, 34.7]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16926036,1.4,"5km NNW of Knik-Fairview, Alaska",1.50655E+12,9/27/2017 23:17:21.099 ,
"[-118.8324966, 37.5386658, 4.67]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900081,1.36,"17km SE of Mammoth Lakes, California",1.50655E+12,9/27/2017 23:13:44.900 ,
"[-118.5963333, 37.4165, 6.41]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900076,0.54,"13km WNW of West Bishop, California",1.50655E+12,9/27/2017 23:07:44.270 ,
"[-117.3928333, 34.8786667, 4.66]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012576,1.27,"27km ESE of Boron, CA",1.50655E+12,9/27/2017 23:05:39.380 ,
"[-159.6214, 67.577, 2.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16926028,1.7,"139km WNW of Kobuk, Alaska",1.50655E+12,9/27/2017 22:58:37.653 ,
"[-116.7588333, 33.6666667, 13.28]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012568,1.61,"9km SSW of Idyllwild, CA",1.50655E+12,9/27/2017 22:56:16.740 ,
"[-118.6189, 38.0786, 9.6]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607309,-0.1,"49km S of Hawthorne, Nevada",1.50655E+12,9/27/2017 22:45:58.180 ,
"[-151.5704, 63.0367, 1.8]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16926026,1.5,"109km NW of Talkeetna, Alaska",1.50655E+12,9/27/2017 22:45:44.059 ,
"[-112.2976667, 41.5178333, 3.93]",https://earthquake.usgs.gov/earthquakes/eventpage/uu60249842,1.14,"22km WNW of Perry, Utah",1.50655E+12,9/27/2017 22:36:10.950 ,
"[-121.796, 37.4593333, 8.09]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900061,0.66,"8km NNE of East Foothills, California",1.50655E+12,9/27/2017 22:26:18.410 ,
"[-151.7058, 63.2477, 6.2]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16926021,1.2,"131km NW of Talkeetna, Alaska",1.50655E+12,9/27/2017 22:22:44.412 ,
"[-116.734, 33.6553333, 11.95]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012552,0.54,"10km S of Idyllwild, CA",1.50655E+12,9/27/2017 22:19:34.690 ,
"[-116.7475, 33.5216667, 4.23]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012544,0.55,"8km WSW of Anza, CA",1.50655E+12,9/27/2017 22:10:52.060 ,
"[-118.8181667, 37.5438333, 3.61]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900046,0.74,"17km SE of Mammoth Lakes, California",1.50655E+12,9/27/2017 22:03:08.370 ,
"[-116.7921667, 33.5056667, 5.04]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012528,1.36,"10km NE of Aguanga, CA",1.50655E+12,9/27/2017 22:01:14.520 ,
"[-120.6961667, 35.219, 5.96]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900051,0.49,"5km NE of Avila Beach, California",1.50655E+12,9/27/2017 22:01:05.490 ,
"[-117.6106667, 35.7315, 11.16]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012520,0.74,"14km NNE of Ridgecrest, CA",1.50655E+12,9/27/2017 21:58:48.750 ,
"[123.4716, 24.998, 125.83]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000avlw,4.5,"75km NE of Yonakuni, Japan",1.50655E+12,9/27/2017 21:56:39.140 ,
"[-122.7453308, 38.7885017, 0.88]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900041,1.15,"1km NE of The Geysers, California",1.50655E+12,9/27/2017 21:54:21.590 ,
"[-112.2943333, 41.5163333, 2.01]",https://earthquake.usgs.gov/earthquakes/eventpage/uu60249832,1.22,"22km WNW of Perry, Utah",1.50655E+12,9/27/2017 21:49:04.800 ,
"[140.5824, 28.7476, 33.11]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000avm6,4.7,"244km NW of Chichi-shima, Japan",1.50655E+12,9/27/2017 21:47:41.390 ,
"[-120.5461667, 35.989, 2.92]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900031,0.36,"23km SW of Coalinga, California",1.50655E+12,9/27/2017 21:44:41.470 ,
"[-115.6061, 36.7615, 4.8]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607285,0.7,"70km NNE of Pahrump, Nevada",1.50655E+12,9/27/2017 21:41:09.469 ,
"[-155.2331667, 19.4116667, 26.335]",https://earthquake.usgs.gov/earthquakes/eventpage/hv61923721,1.68,"2km SSE of Volcano, Hawaii",1.50655E+12,9/27/2017 21:37:28.460 ,
"[-117.445, 34.1655, 10.37]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012504,0.82,"7km SSW of Devore, CA",1.50655E+12,9/27/2017 21:28:11.380 ,
"[-118.8528333, 37.5106667, 4.59]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900026,0.7,"18km SE of Mammoth Lakes, California",1.50655E+12,9/27/2017 21:22:14.180 ,
"[-122.8059998, 38.822834, 2.6]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900021,0.78,"6km NW of The Geysers, California",1.50655E+12,9/27/2017 21:14:14.800 ,
"[140.5529, 28.769, 38.59]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000avkb,4.8,"248km NW of Chichi-shima, Japan",1.50655E+12,9/27/2017 21:10:38.200 ,
"[-73.9242, -10.8691, 104.23]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000avk0,4.4,"83km NE of Mazamari, Peru",1.50655E+12,9/27/2017 20:58:21.120 ,
"[-122.7454987, 38.7799988, 0.04]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900011,1.38,"0km ENE of The Geysers, California",1.50655E+12,9/27/2017 20:51:34.530 ,
"[-112.5338333, 46.8653333, 12.52]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80258059,1.99,"15km SE of Lincoln, Montana",1.50655E+12,9/27/2017 20:44:59.310 ,
"[-120.8931667, 36.7445, 5.8]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900006,1.54,"32km SW of South Dos Palos, California",1.50654E+12,9/27/2017 20:37:29.840 ,
"[-120.8523333, 36.7703333, 5.22]",https://earthquake.usgs.gov/earthquakes/eventpage/nc71107599,1.73,"27km SW of South Dos Palos, California",1.50654E+12,9/27/2017 20:37:29.060 ,
"[-120.3181686, 35.8921661, 6.95]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72900001,1.08,"21km SW of Avenal, California",1.50654E+12,9/27/2017 20:37:21.920 ,
"[-123.1036667, 46.8181667, -0.37]",https://earthquake.usgs.gov/earthquakes/eventpage/uw61334351,1.62,"0km SW of Rochester, Washington",1.50654E+12,9/27/2017 20:24:16.900 ,
"[-120.3041667, 35.8886667, 10.13]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899981,0.76,"20km SW of Avenal, California",1.50654E+12,9/27/2017 20:17:31.950 ,
"[-71.6095, -15.1614, 131.74]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000avim,4.5,"40km NNW of Ccolo, Peru",1.50654E+12,9/27/2017 20:05:12.990 ,
"[-119.024, 37.5203333, 2.59]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899976,1.46,"14km SSW of Mammoth Lakes, California",1.50654E+12,9/27/2017 20:03:59.270 ,
"[-118.1403333, 34.5468333, 9.65]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012432,0.83,"5km SW of Palmdale, CA",1.50654E+12,9/27/2017 20:01:42.500 ,
"[-120.3121667, 35.8901667, 7.89]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899971,0.79,"20km SW of Avenal, California",1.50654E+12,9/27/2017 19:56:15.690 ,
"[-155.5926667, 19.4715, 2.352]",https://earthquake.usgs.gov/earthquakes/eventpage/hv61923566,0.29,"28km E of Honaunau-Napoopoo, Hawaii",1.50654E+12,9/27/2017 19:45:39.830 ,
"[-179.8546, 51.0337, 11]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16924540,3,"58km WSW of Amatignak Island, Alaska",1.50654E+12,9/27/2017 19:31:07.484 ,
"[-116.4818333, 33.4711667, 13.16]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012400,0.98,"20km ESE of Anza, CA",1.50654E+12,9/27/2017 19:29:41.720 ,
"[-112.537, 46.8596667, 10.15]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80258054,0.65,"15km SE of Lincoln, Montana",1.50654E+12,9/27/2017 19:21:57.730 ,
"[-118.197, 34.992, -0.84]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012384,1.3,"7km SSW of Mojave, CA",1.50654E+12,9/27/2017 19:10:22.810 ,
"[-112.4728333, 46.0021667, -2]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80258049,1.59,"4km E of Butte, Montana",1.50654E+12,9/27/2017 19:07:20.620 ,
"[-117.8687, 37.0777, 15.8]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607260,0.9,"38km ESE of Big Pine, California",1.50654E+12,9/27/2017 19:06:25.082 ,
"[-119.0243333, 37.5176667, 2.73]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899941,0.74,"15km SSW of Mammoth Lakes, California",1.50654E+12,9/27/2017 18:59:22.730 ,
"[-122.8274994, 38.8133316, 1.73]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899936,0.68,"7km WNW of The Geysers, California",1.50654E+12,9/27/2017 18:57:08.200 ,
"[-122.4435, 38.5698333, 7.29]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899931,1.55,"0km SE of Angwin, California",1.50654E+12,9/27/2017 18:56:28.360 ,
"[-117.1931667, 34.0181667, 9.75]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012368,1.32,"4km SSW of Redlands, CA",1.50654E+12,9/27/2017 18:53:45.860 ,
"[-116.929, 33.395, 16.07]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012360,1.78,"8km NW of Palomar Observatory, CA",1.50654E+12,9/27/2017 18:46:26.730 ,
"[-112.5248333, 46.8706667, 11.9]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80258044,1.34,"15km SE of Lincoln, Montana",1.50654E+12,9/27/2017 18:46:14.910 ,
"[-112.525, 46.8731667, 11.84]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80258039,1.67,"15km SE of Lincoln, Montana",1.50654E+12,9/27/2017 18:40:44.220 ,
"[-118.3133333, 35.0755, -0.97]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012352,1.26,"13km WNW of Mojave, CA",1.50654E+12,9/27/2017 18:36:36.500 ,
"[-112.5381667, 46.8643333, 10.14]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80258029,0.94,"14km SE of Lincoln, Montana",1.50654E+12,9/27/2017 18:26:29.650 ,
"[-119.026, 37.519, 2.46]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899921,0.57,"15km SSW of Mammoth Lakes, California",1.50654E+12,9/27/2017 18:21:51.820 ,
"[-116.7883333, 33.5121667, 5.53]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012288,0.3,"10km NE of Aguanga, CA",1.50654E+12,9/27/2017 18:14:07.900 ,
"[-155.6182, 57.42, 79.1]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16923724,1.7,"99km W of Larsen Bay, Alaska",1.50654E+12,9/27/2017 18:10:50.802 ,
"[-117.8595, 37.1805, -1.52]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012280,1.04,"38km E of Big Pine, CA",1.50654E+12,9/27/2017 18:06:33.850 ,
"[-112.5428333, 46.867, 15.39]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80258024,1.14,"14km SE of Lincoln, Montana",1.50654E+12,9/27/2017 18:03:48.310 ,
"[-136.8276, 59.8342, 0]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16923723,1.9,"95km WNW of Skagway, Alaska",1.50654E+12,9/27/2017 18:00:52.381 ,
"[-119.0223333, 37.5361667, 3.74]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899906,0.21,"13km SSW of Mammoth Lakes, California",1.50653E+12,9/27/2017 17:55:38.560 ,
"[-119.0271667, 37.52, 2.84]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899901,0.59,"15km SSW of Mammoth Lakes, California",1.50653E+12,9/27/2017 17:54:47.750 ,
"[-116.7881667, 33.491, 6.68]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012272,0.85,"9km NE of Aguanga, CA",1.50653E+12,9/27/2017 17:54:33.270 ,
"[-122.1055, 37.3251667, -0.31]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899896,1.43,"2km S of Loyola, California",1.50653E+12,9/27/2017 17:52:00.980 ,
"[-118.5243333, 37.4923333, 10.14]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899891,0.58,"15km NW of Dixon Lane-Meadow Creek, California",1.50653E+12,9/27/2017 17:48:54.300 ,
"[-116.7918333, 33.5103333, 5.37]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012264,0.72,"10km NE of Aguanga, CA",1.50653E+12,9/27/2017 17:34:51.110 ,
"[-114.8105, 37.3086, 1]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607242,1.3,"31km E of Alamo, Nevada",1.50653E+12,9/27/2017 17:33:36.061 ,
"[-152.1402, 62.1228, 114.5]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16922987,1.6,"107km W of Talkeetna, Alaska",1.50653E+12,9/27/2017 17:26:13.015 ,
"[-111.9895, 46.5531667, -2]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80258019,1.36,"4km WNW of Montana City, Montana",1.50653E+12,9/27/2017 17:24:31.220 ,
"[-116.7963333, 33.5016667, 4.58]",https://earthquake.usgs.gov/earthquakes/eventpage/ci38012256,1.4,"9km NE of Aguanga, CA",1.50653E+12,9/27/2017 17:18:47.840 ,
"[-165.472, 52.8816, 25.6]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16922978,4,"131km SSE of Unalaska, Alaska",1.50653E+12,9/27/2017 17:14:09.961 ,
"[-154.1368, 59.6598, 0]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16922975,1.9,"45km ESE of Old Iliamna, Alaska",1.50653E+12,9/27/2017 17:11:06.486 ,
"[-153.0474, 59.4462, 94.2]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16922968,2.2,"77km WSW of Anchor Point, Alaska",1.50653E+12,9/27/2017 17:11:06.428 ,
"[-117.9676, 37.3057, 14.3]",https://earthquake.usgs.gov/earthquakes/eventpage/nn00607261,0.8,"32km ENE of Big Pine, California",1.50653E+12,9/27/2017 16:58:24.531 ,
"[-150.0949, 64.1273, 4.4]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16922963,1.3,"62km WNW of Healy, Alaska",1.50653E+12,9/27/2017 16:46:07.787 ,
"[-165.7073, 53.0218, 9.9]",https://earthquake.usgs.gov/earthquakes/eventpage/ak16924550,2.4,"109km SSE of Unalaska, Alaska",1.50653E+12,9/27/2017 16:37:37.065 ,
"[-118.838, 37.4753333, 0.64]",https://earthquake.usgs.gov/earthquakes/eventpage/nc72899876,0.93,"22km SSE of Mammoth Lakes, California",1.50653E+12,9/27/2017 16:37:24.360 ,
"[-112.5035, 46.8688333, 16.47]",https://earthquake.usgs.gov/earthquakes/eventpage/mb80258014,0.9,"16km SE of Lincoln, Montana",1.50653E+12,9/27/2017 16:36:58.830 ,
"[-114.0737, 44.3257, 12.14]",https://earthquake.usgs.gov/earthquakes/eventpage/us2000avec,2.6,"23km SSE of Challis, Idaho",1.50653E+12,9/27/2017 16:32:54.600 ,
